0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,2.053803217353219,2.2187373382600786,2.392008252169528,2.6131802309828025,2.884458955362376,1.4648463609908873,1.153509450139929,1.222852069677147,1.2651167116408164,1.305214929439446,1.3532931195112314,1.3699999999999963,1.3383877183442543,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.321035655162686,2.4836737094211885,2.6545324992390897,2.8726255177904645,3.1504462462975398,1.3211032184667644,1.4668408286132082,1.551131557751263,0.4310125958561874,0.44974110476812207,0.11579826957767175,0.11999999999999716,0.11204960581112654,0.1023966553334231,0.08176214858915593,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1703048690862388,2.3223810167623062,2.482144035759092,2.6860738371057185,2.9465226565805973,1.1006970665964084,1.2266201051170276,1.299450616894441,0.1723466003993811,0.1844480984655543,0.19895792349320696,0.2039999999999957,0.08240992116222615,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,2.215504994172555,1.153509450139929,1.222852069677147,1.2651167116408166,1.305214929439446,1.3532931195112314,1.3699999999999963,1.3383877183442547,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,1.4648463609909095,1.6235065178498478,1.7152713017883217,0.5997078102845395,0.622758282791536,0.11579826957767175,0.11999999999999716,0.11204960581112654,0.1023966553334231,0.08176214858915593,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.296283177563151,2.4782081916678376,2.6693288238547326,2.913285108606083,3.212509947515717,1.3881833516446764,1.5399514835903068,1.627730104968557,0.4161148622566013,0.4267757057910873,0.4395581706964004,0.44400000000000006,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496406,2.4291191112933954,2.616862769752125,2.856508510136812,3.1504462462975176,2.502991279220823,1.4668408286132113,1.551131557751263,1.60250714049752,1.6512492854862735,1.7096916362920969,1.7299999999999964,1.3383877183442543,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496406,2.4291191112933954,2.616862769752125,2.856508510136812,3.1504462462975176,1.7523326460391775,1.936837896323113,2.043550789862592,0.8434760721417597,0.8650858901170506,0.35639851678084666,0.35999999999997995,0.3531853764095407,0.34491141885722343,0.3272246987907087,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0996778044199584,2.267826418634513,2.4444743062721273,2.669956829452066,2.946522656580576,2.2825851273504685,2.5147602166182854,2.649044067865809,1.4657739742552356,1.5033270357145507,0.08315965391553923,0.08399999999999999,0.08240992116222616,0.08047933106668546,0.07635242971783204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0996778044199584,2.267826418634513,2.4444743062721273,2.669956829452066,2.946522656580576,1.5319264941688218,1.6966171728269461,1.7918698490056157,0.5848100766849534,0.5997928838145011,0.0831596539155352,0.08399999999999999,0.08240992116222616,0.08047933106668546,0.07635242971783204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.053803217353214,2.218737338260071,2.39200825216952,2.613180230982796,2.884458955362376,2.2155049941725333,1.6235065178498511,1.7152713017883268,1.7712023549258722,1.8242664635096868,1.8878908946825317,1.3700000000000445,1.3383877183442545,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,0.6183589661264997,0.7009196812340818,0.7486705869034233,0.5041138554418064,0.5247152152449348,0.549416464994391,0.5579999999999957,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496411,2.429119111293403,2.616862769752133,2.8565085101368193,3.1504462462975176,0.9058452511747679,0.7009196812340817,0.7486705869034233,0.7777749810700233,0.8053875262606962,0.8384952619388706,0.8499999999999959,0.8282310635304728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0996778044199638,2.267826418634521,2.4444743062721357,2.6699568294520732,2.946522656580575,0.6854390993044123,0.77403033621118,0.8252691341207171,0.582838288841704,0.6054565649891945,0.6325761189099262,0.6419999999999961,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.053803217353219,2.2187373382600786,2.392008252169528,2.6131802309828025,2.884458955362376,1.8002470268805595,0.7009196812340817,0.7486705869034234,0.7777749810700217,0.8053875262606949,0.8384952619388706,0.8499999999999959,0.828231063530473,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.053803217353219,2.2187373382600786,2.392008252169528,2.6131802309828025,2.884458955362376,1.049588393698935,0.7009196812341519,0.7486705869034234,0.7777749810700217,0.8053875262606949,0.8384952619388706,0.849999999999996,0.8282310635304729,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.321035655162686,2.4836737094211885,2.6545324992390897,2.8726255177904645,3.1504462462975398,0.9058452511747896,1.0142510597073608,1.0769500749775396,0.4310125958561874,0.44974110476812207,0.11579826957767175,0.11999999999999715,0.11204960581112654,0.1023966553334231,0.08176214858915667,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1703048690862388,2.3223810167623062,2.482144035759092,2.6860738371057185,2.9465226565805973,0.685439099304434,0.7740303362111802,0.825269134120717,0.1723466003993811,0.1844480984655543,0.19895792349320696,0.2039999999999957,0.08240992116222613,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,1.8002470268805812,0.7009196812340818,0.7486705869034233,0.7777749810700219,0.8053875262606948,0.8384952619388707,0.8499999999999958,0.8282310635304728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,1.0495883936989348,1.1709167489440007,1.241089819014598,0.5997078102845395,0.622758282791536,0.11579826957767175,0.11999999999999672,0.11204960581112654,0.1023966553334231,0.0817621485891559,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.296283177563156,2.478208191667845,2.669328823854741,2.91328510860609,3.212509947515717,0.9729253843527109,1.0873617146844594,1.153548622194834,0.4161148622566013,0.4267757057910873,0.4395581706964004,0.44400000000000006,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496411,2.429119111293403,2.616862769752133,2.8565085101368193,3.1504462462975176,2.08773331192888,1.014251059707384,1.0769500749775471,1.1151654099267254,1.1514218823075224,1.1948937787197356,1.2099999999999962,0.8282310635304728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496411,2.429119111293403,2.616862769752133,2.8565085101368193,3.1504462462975176,1.3370746787472172,1.4842481274172943,1.5693693070887142,0.8434760721417593,0.8650858901170682,0.3563985167808647,0.35999999999999954,0.35318537640954023,0.34491141885722343,0.3272246987907087,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0996778044199638,2.267826418634521,2.4444743062721357,2.6699568294520732,2.946522656580576,1.8673271600585,0.7740302117582133,0.8252691341207244,0.8564994144699194,0.8861288760049546,0.9216549158544058,0.9339999999999957,0.8282310635304729,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0996778044199638,2.267826418634521,2.4444743062721357,2.6699568294520732,2.946522656580576,1.1166685268768617,1.2440274039211068,1.317688366231899,0.5848100766849534,0.5997928838145011,0.0831596539155352,0.08399999999999999,0.08240992116222616,0.08047933106668546,0.07635242971783204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.053803217353219,2.2187373382600786,2.392008252169528,2.613180230982803,2.884458955362376,1.8002470268805653,1.1709167489440155,1.2410898190146054,1.2838606243550776,1.3244390603309364,1.3730930371101682,0.849999999999996,0.8282310635304728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.3210356551626434,2.483673709421146,2.654532499239047,2.872625517790422,3.150446246297497,0.6726619310800657,0.7601044971679233,0.8106789346507564,0.4310125958561874,0.44974110476812207,0.11579826957767175,0.11999999999999574,0.11204960581112654,0.1023966553334231,0.08176214858915593,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.170304869086196,2.3223810167622636,2.4821440357590494,2.686073837105676,2.9465226565805547,0.45225577920971,0.5198837736717427,0.5589979937939336,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.20399999999999574,0.08240992116222615,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,1.5670637067858573,0.44677311869464414,0.4823994465766398,0.5041138554418064,0.5247152152449377,0.549416464994391,0.5579999999999962,0.5417584804427344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,0.8164050736042049,0.9167701864045628,0.9748186786878145,0.5997078102845395,0.622758282791536,0.11579826957767175,0.11999999999999575,0.11204960581112654,0.1023966553334231,0.08176214858915591,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.2962831775631134,2.4782081916678025,2.669328823854698,2.913285108606047,3.212509947515674,0.7397420642579781,0.8332151521450217,0.8872774818680501,0.4161148622566013,0.4267757057910873,0.4395581706964004,0.44400000000000006,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496411,2.429119111293403,2.616862769752133,2.8565085101368193,3.1504462462975176,1.8545499918341473,0.7601044971679483,0.8106789346507788,0.8415042842985103,0.8707495712917621,0.9058149817752561,0.9179999999999959,0.5417584804427344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496411,2.429119111293403,2.616862769752133,2.8565085101368193,3.1504462462975176,1.1038913586525008,0.7601044971679615,0.8106789346507789,0.8415042842985104,0.8707495712917622,0.9058149817752561,0.9179999999999962,0.5417584804427344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0996778044199638,2.267826418634521,2.4444743062721357,2.6699568294520732,2.946522656580575,1.6341438399637696,0.5198837736714947,0.558997993793907,0.5828382888409621,0.6054566357293507,0.6325761189099046,0.6419999999999388,0.5417584804426142,0.0,4.996003610813204e-16,3.555836181057259e-14,0.0,0.0,1.3877787807814457e-16
0.0,0.0,0.0,0.0,0.0,2.0996778044199638,2.2678264186345207,2.4444743062721357,2.6699568294520732,2.946522656580576,0.8834852067821372,0.9898808413816773,1.0514172259051309,0.5848100766849534,0.5997928838145011,0.0831596539155352,0.08399999999999999,0.08240992116222616,0.08047933106668546,0.07635242971783204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.053803217353219,2.2187373382600786,2.392008252169528,2.6131802309828025,2.884458955362376,1.5670637067858353,0.9167701864045789,0.9748186786878371,1.0101994987268623,1.0437667493151763,0.549416464994391,0.5579999999999956,0.5417584804427344,0.5220388816097118,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.366910242229431,2.5327627897956306,2.7069985533416974,2.9294021162597352,3.212509947515738,0.38996708411591374,0.13866392986260304,0.15959128330378122,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.11999999999999574,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.321035655162686,2.4836737094211885,2.6545324992390897,2.8726255177904645,3.1504462462975398,1.504775011692061,0.37888465335879196,0.4112722241606039,0.4310125958561874,0.44974110476812207,0.47219678635853696,0.4799999999999957,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.3210356551625155,2.483673709421075,2.654532499238919,2.872625517790351,3.1504462462973692,0.7541162199421698,0.3788846533588131,0.41127222416059983,0.4310125958561874,0.44974110476812207,0.47219678635853696,0.47999999999999715,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1703048690862388,2.3223810167623062,2.482144035759092,2.6860738371057185,2.9465226565805973,1.2843688598217051,0.13866389138053115,0.15959128330378122,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.2039999999999957,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1703048690860682,2.3223810167621926,2.4821440357589215,2.6860738371056048,2.946522656580427,0.5337102266400587,0.13866392986261133,0.15959124079612821,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.20399999999999713,0.11204960581112652,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.1244302820194934,2.273291936387864,2.4296779816564844,2.629297238636448,2.884458955362398,1.2172887266437706,0.5355503425954314,0.5754119681976534,0.5997078102845395,0.622758282791536,0.11579826957767175,0.11999999999999716,0.11204960581112654,0.1023966553334231,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.296283177563137,2.478208191667809,2.669328823854704,2.9132851086060545,3.212509947515674,1.5364544789803058,0.38644203345037753,0.4048780352914103,0.4161148622566013,0.4267757057910873,0.4395581706964004,0.44400000000000006,0.3531853764095407,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.2962831775630943,2.4782081916677807,2.6693288238546757,2.913285108606026,3.2125099475156733,0.7857958457986592,0.38644203345037753,0.4048780352914103,0.4161148622566013,0.4267757057910873,0.4395581706964004,0.44400000000000006,0.3531853764095407,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.250408590496392,2.429119111293367,2.6168627697520965,2.856508510136784,3.150446246297475,1.4693743458023716,0.7833284461831976,0.8206987201852911,0.8434760721417597,0.865085890117069,0.3563985167808652,0.36,0.3531853764095407,0.34491141885722343,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0996778044199442,2.2678264186344848,2.444474306272099,2.669956829452038,2.9465226565805334,1.2489681939320156,0.543107722687017,0.5690177793284685,0.5848100766849534,0.5997928838145011,0.0831596539155352,0.08399999999999999,0.08240992116222616,0.08047933106668546,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6826575456360842,0.73049226747682,0.7807448527173793,0.8448898581736657,0.9338854885046985,0.6183589661264997,0.7009196812339538,0.7486705869032954,0.5041138554418064,0.5247152152449348,0.549416464994391,0.5579999999999957,0.11204960581112652,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8086358541130019,0.8863194423823593,0.9679296408130273,1.072101129674036,1.1998727794398172,0.9058452511747679,0.7009196812340817,0.748670586903409,0.7777749810700221,0.8053875262606948,0.8384952619388707,0.8499999999999959,0.8282310635304729,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6579050680365545,0.7250267497234772,0.7955411773330301,0.8855494489892903,0.9959491897228758,0.6854390993044123,0.7740303362111801,0.8252691341207028,0.582838288841704,0.6054565649891945,0.6325761189099263,0.6419999999999958,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4202970150029328,1.5408405140415897,1.6674770288477991,1.8291224425976407,2.027388795682477,1.800247026880568,0.7009196812340817,0.7486705869034234,0.7777749810699933,0.8053875262606948,0.8384952619388705,0.849999999999996,0.8282310635304729,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.906938540684598,0.9915103288990214,1.0803568996043302,1.1937652692510436,1.3328664249073876,1.0495883936989208,0.7009196812340817,0.7486705869034233,0.7777749810700217,0.8053875262606949,0.8384952619388706,0.8499999999999959,0.8282310635304728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8792629187792764,0.9408740405101441,1.0055993702999844,1.0882181373276816,1.1998727794398394,0.9058452511747896,1.0142510597073608,1.0769500749775396,0.4310125958561874,0.44974110476812496,0.11579826957767175,0.11999999999999575,0.11204960581112654,0.1023966553334231,0.08176214858915593,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.728532132702829,0.7795813478512621,0.8332109068199871,0.901666456642936,0.995949189722898,0.685439099304434,0.7740303362110665,0.8252691341206317,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.2039999999999957,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4909240796692074,1.5953951121693746,1.7051467583347564,1.8452394502512863,2.027388795682499,1.8002470268805812,0.7009196812340818,0.7486705869034233,0.7777749810700219,0.8053875262606948,0.8384952619388707,0.8499999999999958,0.8282310635304729,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9775656053508726,1.046064927026806,1.1180266290912875,1.2098822769046893,1.3328664249074098,1.0495883936989348,1.1709167489440007,1.241089819014598,0.5997078102845395,0.622758282791536,0.11579826957767178,0.1199999999999967,0.11204960581112654,0.1023966553334231,0.08176214858915593,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8545104411797467,0.9354085227568014,1.0203956949156352,1.1288777281433064,1.2619364806580167,0.9729253843527023,1.0873612486455984,1.1535481931434084,0.4161148622566013,0.4267757057910873,0.4395581706964004,0.44400000000000006,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.6169023881461253,1.751222287074914,1.8923315464304045,2.072450721751657,2.2933760866176174,2.0877333119288632,1.0142510597073817,1.0769500749775553,1.1151654099267256,1.1514218823075224,1.1948937787197358,1.2099999999999962,0.8282310635304728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1035439138277898,1.2018921019323452,1.3052114171869351,1.4370935484050598,1.5988537158425284,1.3370746787539598,1.4842481274172956,1.5693693070886436,0.8434760721417597,0.865085890117069,0.3563985167808652,0.36,0.35318537640954095,0.3449114188572306,0.3272246987907087,2.1374579936735424e-11,0.0,0.0,9.06219543850284e-15
0.0,0.0,0.0,0.0,0.0,1.4661716020696778,1.5899295944160319,1.7199430829504072,1.885899041066911,2.089452496900676,1.867327160058494,0.7740303362111951,0.825269048599999,0.8564994144699193,0.8861288760049546,0.9216549158544057,0.9339999999999957,0.8282310635304729,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9528131277513429,1.0405994092734634,1.1328229537069383,1.250541867720314,1.394930126125587,1.1166685268768475,1.2440274039211145,1.317688366231899,0.5848100766849534,0.5997928838145011,0.0831596539155352,0.08399999999999999,0.08240992116222616,0.08047933106668546,0.07635242971783204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4202970150029328,1.5408405140415897,1.6674770288477991,1.8291224425976407,2.027388795682477,1.8002470268805737,1.1709167489440004,1.241089819014598,1.2838606243550776,1.3244390603309364,1.3730930371101684,0.8499999999999958,0.8282310635304728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8792629187792764,0.9408740405101441,1.0055993702999844,1.0882181373276816,1.1998727794398394,0.6726619310800599,0.7601044971679233,0.8106789346507564,0.4310125958561874,0.44974110476812207,0.11579826957767175,0.11999999999999575,0.11204960581112654,0.1023966553334231,0.0817621485891559,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.728532132702829,0.7795813478512621,0.8332109068199871,0.901666456642936,0.995949189722898,0.45225577920970145,0.5198837736717427,0.5589979937939336,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.20399999999999574,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4909240796692074,1.5953951121693746,1.7051467583347564,1.8452394502512863,2.027388795682499,1.5670637067858573,0.44677311869464414,0.4823994465766398,0.5041138554418064,0.5247152152449348,0.5494164649943911,0.5579999999999972,0.5417584804427344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9775656053508726,1.046064927026806,1.1180266290912875,1.2098822769046893,1.3328664249074098,0.8164050736042107,0.9167701864045628,0.9748186786878145,0.5997078102845395,0.622758282791536,0.11579826957767175,0.11999999999999575,0.11204960581112654,0.1023966553334231,0.08176214858915593,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8545104411797467,0.9354085227568014,1.0203956949156352,1.1288777281433064,1.2619364806580167,0.7397420642579781,0.8332151521450217,0.8872774818680501,0.4161148622566013,0.4267757057910873,0.4395581706964004,0.44400000000000006,0.08240992116222616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.6169023881461253,1.751222287074914,1.8923315464304045,2.072450721751657,2.2933760866176174,1.8545499918341473,0.7601044971679399,0.8106789346507628,0.8415042842985103,0.8707495712917622,0.9058149817752562,0.9179999999999964,0.5417584804427344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1035439138277898,1.2018921019323452,1.3052114171869351,1.4370935484050598,1.5988537158425284,1.1038913586524874,0.7601044921912685,0.8106789346508199,0.8415037393905201,0.8707495712917551,0.9058149817752562,0.9180000000000044,0.5417584804426844,1.613218204854494e-10,2.0816681711721685e-17,2.0816681711721685e-17,4.4547698863084406e-14,1.0999534616473738e-13,3.679348492546808e-14
0.0,0.0,0.0,0.0,0.0,1.4661716020696778,1.5899295944160319,1.7199430829504072,1.885899041066911,2.089452496900676,1.6341438399637915,0.5198837736717593,0.5589979937939488,0.5828382888417041,0.6054565649891945,0.6325761189099263,0.6419999999999958,0.5417584804427343,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9528131277513429,1.0405994092734634,1.1328229537069383,1.250541867720314,1.394930126125587,0.8834852067821364,0.9898808413816695,1.0514172259051306,0.5848100766849534,0.5997928838145011,0.0831596539155352,0.08399999999999999,0.08240992116222616,0.08047933106668546,0.07635242971783204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4202970150029328,1.5408405140415897,1.6674770288477991,1.8291224425976407,2.027388795682477,1.5670637067858573,0.9167701864045876,0.9748186786878297,1.0101994987268623,1.0437667493151763,0.5494164649943911,0.5579999999999956,0.5417584804427344,0.5220388816097116,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9251375058460213,0.9899631208845863,1.0580654244025922,1.144994735796952,1.2619364806580389,0.38996708411591374,0.13866392986261133,0.15959128330378122,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.11999999999999716,0.11204960581112652,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.6875294528123996,1.8057768852026987,1.9300012759173613,2.0885677294053027,2.2933760866176396,1.504775011692061,0.3788846533587919,0.41127222416059733,0.43101259585618734,0.44974110476812207,0.47219678635853696,0.47999999999999715,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1741709784940646,1.25644670006013,1.3428811466738924,1.4532105560587054,1.5988537158425506,0.7541163785104144,0.37888465335879196,0.41127222416059733,0.4310125958561874,0.44974110476812207,0.47219678635853696,0.47999999999999715,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.5367986667359523,1.6444841925438167,1.757612812437364,1.9020160487205566,2.089452496900698,1.2843688598217051,0.13866392986261133,0.15959128330377478,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.20399999999999713,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0234401924176173,1.095154007401248,1.170492683193895,1.2666588753739596,1.3949301261256093,0.5337102266400368,0.13866392986260304,0.1595912613691893,0.1723466003993811,0.1844480984655543,0.19895792349320698,0.2039999999999957,0.11204960581112654,0.0,0.0,0.0,0.0,0.0,0.0
